audio_id	uid	total_duration
195798350	H7rAk5StNLc0VysmHcZQZTQFpBx2	1.8926580034591332
195798351	H7rAk5StNLc0VysmHcZQZTQFpBx2	4.546750775528073
195798352	H7rAk5StNLc0VysmHcZQZTQFpBx2	2.612180472068851
195798353	H7rAk5StNLc0VysmHcZQZTQFpBx2	1.8693675422897744
195798354	H7rAk5StNLc0VysmHcZQZTQFpBx2	3.4097160066714096
195798355	H7rAk5StNLc0VysmHcZQZTQFpBx2	3.2353368209273867
195798356	H7rAk5StNLc0VysmHcZQZTQFpBx2	2.662934266984781
195798357	H7rAk5StNLc0VysmHcZQZTQFpBx2	1.850740259513703
195798358	H7rAk5StNLc0VysmHcZQZTQFpBx2	5.329288779112176
195798359	H7rAk5StNLc0VysmHcZQZTQFpBx2	8.463480287664595
195798360	HGLxgWVfJZWhAsqMf761d40h3eQ2	9.600594201687244
195798361	HGLxgWVfJZWhAsqMf761d40h3eQ2	27.531291940479424
195798362	HGLxgWVfJZWhAsqMf761d40h3eQ2	28.936294704176433
195798363	HGLxgWVfJZWhAsqMf761d40h3eQ2	28.549971539111382
195798364	HGLxgWVfJZWhAsqMf761d40h3eQ2	18.832713391017478
195798365	HGLxgWVfJZWhAsqMf761d40h3eQ2	46.866897083749365
195798366	CanxAhhjiePs6niCtdVzPqVIzXt1	2.296522360666607
195798367	CanxAhhjiePs6niCtdVzPqVIzXt1	6.00277437996002
195798368	CanxAhhjiePs6niCtdVzPqVIzXt1	10.603760199735198
195798369	CanxAhhjiePs6niCtdVzPqVIzXt1	6.556699107121041
195798370	CanxAhhjiePs6niCtdVzPqVIzXt1	4.858730427301321
195798371	CanxAhhjiePs6niCtdVzPqVIzXt1	4.247743090892392
195798372	CanxAhhjiePs6niCtdVzPqVIzXt1	7.730851452266826
195798373	CanxAhhjiePs6niCtdVzPqVIzXt1	5.730300285778156
195798374	CanxAhhjiePs6niCtdVzPqVIzXt1	5.010224871644532
195798375	CanxAhhjiePs6niCtdVzPqVIzXt1	10.16679745809904
195798376	gUfM3yODstSdwltidtEzSlIo0q93	4.125849667711009
195798377	gUfM3yODstSdwltidtEzSlIo0q93	8.057541937149148
195798378	gUfM3yODstSdwltidtEzSlIo0q93	11.094288786397389
195798379	gUfM3yODstSdwltidtEzSlIo0q93	19.769637592228566
195798380	gUfM3yODstSdwltidtEzSlIo0q93	27.176052353945224
195798381	gUfM3yODstSdwltidtEzSlIo0q93	22.15521771444513
195798382	gUfM3yODstSdwltidtEzSlIo0q93	26.190366117487827
195798383	8AhIEcEU81Sn83Fyb0gnFvpiNij2	6.242034286238367
195798384	8AhIEcEU81Sn83Fyb0gnFvpiNij2	5.266152906098464
195798385	8AhIEcEU81Sn83Fyb0gnFvpiNij2	13.7185489699264
195798386	8AhIEcEU81Sn83Fyb0gnFvpiNij2	13.568552685322512
195798387	8AhIEcEU81Sn83Fyb0gnFvpiNij2	17.54371987447766
195798388	8AhIEcEU81Sn83Fyb0gnFvpiNij2	23.76305526282202
195798389	8AhIEcEU81Sn83Fyb0gnFvpiNij2	38.869164300639
195798390	FUCVnaPJeyV5kzao6jmObtdzLUE2	2.151049643845173
195798391	FUCVnaPJeyV5kzao6jmObtdzLUE2	6.274481579453265
195798392	FUCVnaPJeyV5kzao6jmObtdzLUE2	8.867878639921635
195798393	FUCVnaPJeyV5kzao6jmObtdzLUE2	5.4195317139434565
195798394	FUCVnaPJeyV5kzao6jmObtdzLUE2	3.6986834618880167
195798395	FUCVnaPJeyV5kzao6jmObtdzLUE2	14.246551294696914
195798396	22lbfrTq0OP1g1mwv7RZwXUl6eW2	5.983243198917341
195798397	22lbfrTq0OP1g1mwv7RZwXUl6eW2	4.044364591315493
195798398	22lbfrTq0OP1g1mwv7RZwXUl6eW2	4.456225594093519
195798399	22lbfrTq0OP1g1mwv7RZwXUl6eW2	5.2285664241126675
195798400	22lbfrTq0OP1g1mwv7RZwXUl6eW2	2.898485535065838
195798401	22lbfrTq0OP1g1mwv7RZwXUl6eW2	0.947391919010073
195798402	22lbfrTq0OP1g1mwv7RZwXUl6eW2	1.498899163832565
195798403	22lbfrTq0OP1g1mwv7RZwXUl6eW2	2.4105768132840595
195798404	22lbfrTq0OP1g1mwv7RZwXUl6eW2	7.315531615869617
195798405	22lbfrTq0OP1g1mwv7RZwXUl6eW2	0.7015475409836043
195798406	22lbfrTq0OP1g1mwv7RZwXUl6eW2	4.642642398563531
195798407	22lbfrTq0OP1g1mwv7RZwXUl6eW2	4.02420463778882
195798408	22lbfrTq0OP1g1mwv7RZwXUl6eW2	2.0993740849153895
195798409	22lbfrTq0OP1g1mwv7RZwXUl6eW2	4.841799014510478
195798410	u2hytH2KWIS6ewdShfEZisygqIo2	8.406609234489535
195798411	u2hytH2KWIS6ewdShfEZisygqIo2	6.113604278300889
195798412	u2hytH2KWIS6ewdShfEZisygqIo2	11.34981776958012
195798413	u2hytH2KWIS6ewdShfEZisygqIo2	10.994256441171792
195798414	u2hytH2KWIS6ewdShfEZisygqIo2	13.160819138329671
195798415	u2hytH2KWIS6ewdShfEZisygqIo2	8.623491271820455
195798416	u2hytH2KWIS6ewdShfEZisygqIo2	4.854764057758487
195798417	u2hytH2KWIS6ewdShfEZisygqIo2	10.400793915089423
195798418	u2hytH2KWIS6ewdShfEZisygqIo2	14.85790523690773
195798419	u2hytH2KWIS6ewdShfEZisygqIo2	6.452276131779751
195798420	u2hytH2KWIS6ewdShfEZisygqIo2	17.779609140584043
195798421	u2hytH2KWIS6ewdShfEZisygqIo2	7.5335685333033595
195798422	u2hytH2KWIS6ewdShfEZisygqIo2	7.303291281260115
195798423	u2hytH2KWIS6ewdShfEZisygqIo2	16.701422369526
195798424	ZegJLYO9QiacSJTQWx7CWauRcQr1	6.88297986031353
195798425	ZegJLYO9QiacSJTQWx7CWauRcQr1	8.726695300176647
195798426	ZegJLYO9QiacSJTQWx7CWauRcQr1	6.43677519336055
195798427	ZegJLYO9QiacSJTQWx7CWauRcQr1	6.297108009692064
195798428	ZegJLYO9QiacSJTQWx7CWauRcQr1	10.566668721648874
195798429	ZegJLYO9QiacSJTQWx7CWauRcQr1	5.511085997007214
195798430	ZegJLYO9QiacSJTQWx7CWauRcQr1	9.977631365001734
195798431	EOwDjm2STZfXSXQJzWXadFRGRzn1	9.26448852908553
195798432	EOwDjm2STZfXSXQJzWXadFRGRzn1	8.764154097127758
195798433	EOwDjm2STZfXSXQJzWXadFRGRzn1	22.8475694215787
195798434	EOwDjm2STZfXSXQJzWXadFRGRzn1	4.801579533217385
195798435	EOwDjm2STZfXSXQJzWXadFRGRzn1	24.177558176475358
195798436	EOwDjm2STZfXSXQJzWXadFRGRzn1	8.599055028300441
195798437	EOwDjm2STZfXSXQJzWXadFRGRzn1	25.136487586891818
195798438	EfKQNmht2ebtDnNadrezErlhcDF3	2.900200664401501
195798439	EfKQNmht2ebtDnNadrezErlhcDF3	3.98882524712299
195798440	EfKQNmht2ebtDnNadrezErlhcDF3	5.2416936928675515
195798441	EfKQNmht2ebtDnNadrezErlhcDF3	3.822467365971013
195798442	EfKQNmht2ebtDnNadrezErlhcDF3	2.159621436408976
