audio_id	uid	earliest_start	latest_end	story_length	n_utterances
195798279	XmxSYUZAj4dRqSczt2clQkDf31M2	74.45188415566582	80.84899801580585	6.397113860140024	1
195798280	XmxSYUZAj4dRqSczt2clQkDf31M2	81.22608470341028	92.67425253107707	11.448167827666794	1
195798281	XmxSYUZAj4dRqSczt2clQkDf31M2	93.74198166731264	110.6591287967677	16.91714712945506	1
195798282	XmxSYUZAj4dRqSczt2clQkDf31M2	111.2527051813192	132.57056238307723	21.31785720175803	1
195798283	21Dw9jLeIqWjrAuRHI1RG1qPz853	1.6349223895727882	8.081646490469149	6.446724100896361	1
195798284	21Dw9jLeIqWjrAuRHI1RG1qPz853	8.46559190797742	19.391878146983508	10.926286239006089	1
195798285	21Dw9jLeIqWjrAuRHI1RG1qPz853	19.441918035049316	25.615810234378056	6.173892199328741	1
195798286	21Dw9jLeIqWjrAuRHI1RG1qPz853	25.622125945290367	31.07392041610325	5.451794470812882	1
195798287	21Dw9jLeIqWjrAuRHI1RG1qPz853	31.11751085975575	35.660032274908964	4.542521415153214	1
195798288	21Dw9jLeIqWjrAuRHI1RG1qPz853	35.64693212725585	47.110164628851	11.46323250159515	1
195798289	21Dw9jLeIqWjrAuRHI1RG1qPz853	47.49682672162106	55.8263209839902	8.329494262369138	1
195798290	TQTGm3pFYchsl1S1E0j0Pz15qno1	1.2418628912071532	14.279180863187891	13.037317971980737	1
195798291	TQTGm3pFYchsl1S1E0j0Pz15qno1	14.87305126087784	32.29442905521465	17.42137779433681	1
195798292	TQTGm3pFYchsl1S1E0j0Pz15qno1	33.659479222887256	59.29533815135224	25.635858928464984	1
195798293	TQTGm3pFYchsl1S1E0j0Pz15qno1	62.82816451963724	84.52347455621248	21.695310036575236	1
195798294	TQTGm3pFYchsl1S1E0j0Pz15qno1	86.30408365475819	129.01906505495378	42.7149814001956	1
195798295	mHWscHBXcoabM7fdw88AliGuPWw1	0.8066943999999999	5.0420909904523326	4.235396590452333	1
195798296	mHWscHBXcoabM7fdw88AliGuPWw1	6.3793006218587625	16.036973983907025	9.657673362048262	1
195798297	mHWscHBXcoabM7fdw88AliGuPWw1	18.52882323947215	24.33943737180034	5.81061413232819	1
195798298	mHWscHBXcoabM7fdw88AliGuPWw1	26.66408535041017	34.81529984052506	8.151214490114889	1
195798299	mHWscHBXcoabM7fdw88AliGuPWw1	36.79843225149205	42.469874004668455	5.671441753176403	1
195798300	mHWscHBXcoabM7fdw88AliGuPWw1	44.90018174312625	52.690166259785315	7.789984516659068	1
195798301	mHWscHBXcoabM7fdw88AliGuPWw1	54.582382346589746	59.18849807268209	4.606115726092341	1
195798302	mHWscHBXcoabM7fdw88AliGuPWw1	60.966377135603025	65.89324653704774	4.926869401444719	1
195798303	mHWscHBXcoabM7fdw88AliGuPWw1	67.7238866743707	79.68721077844197	11.963324104071262	1
195798304	WU2CHNrkg8hTa41RUFdbv0AtTC42	2.249154726911891	9.196035271761888	6.946880544849996	1
195798305	WU2CHNrkg8hTa41RUFdbv0AtTC42	9.55493511765564	13.130791237168417	3.5758561195127765	1
195798306	WU2CHNrkg8hTa41RUFdbv0AtTC42	13.18764343858744	17.13356160304867	3.9459181644612293	1
195798307	WU2CHNrkg8hTa41RUFdbv0AtTC42	17.382628985461867	28.61952077887925	11.236891793417382	1
195798308	WU2CHNrkg8hTa41RUFdbv0AtTC42	28.583550468896068	35.3542003590015	6.770649890105435	1
195798309	WU2CHNrkg8hTa41RUFdbv0AtTC42	36.404931174156005	43.38113023203187	6.976199057875867	1
195798310	WU2CHNrkg8hTa41RUFdbv0AtTC42	43.65261418879896	55.09350815206062	11.440893963261665	1
195798311	WU2CHNrkg8hTa41RUFdbv0AtTC42	55.27961923823421	62.38827967993939	7.108660441705176	1
195798312	WU2CHNrkg8hTa41RUFdbv0AtTC42	62.36140323261736	80.28681376320054	17.92541053058318	1
195798313	4w6SC0KmlKV4YmJTalgWiZalQHi2	2.2607690314140587	28.20391293769436	25.943143906280298	1
195798314	4w6SC0KmlKV4YmJTalgWiZalQHi2	29.693906998174707	45.93723040088007	16.24332340270536	1
195798315	4w6SC0KmlKV4YmJTalgWiZalQHi2	48.92021994677383	58.82157715980186	9.901357213028035	1
195798316	4w6SC0KmlKV4YmJTalgWiZalQHi2	59.27714946452837	84.6375862513492	25.360436786820834	1
195798317	4w6SC0KmlKV4YmJTalgWiZalQHi2	85.35060036767771	102.44384385936452	17.093243491686806	1
195798318	4w6SC0KmlKV4YmJTalgWiZalQHi2	103.84467508467226	133.77586895209504	29.931193867422778	1
195798319	4w6SC0KmlKV4YmJTalgWiZalQHi2	134.55902762461037	163.8255433419726	29.26651571736224	1
195798320	4w6SC0KmlKV4YmJTalgWiZalQHi2	164.99278873362172	194.822805171613	29.830016437991276	1
195798321	4w6SC0KmlKV4YmJTalgWiZalQHi2	196.35464184556807	218.7108152826824	22.356173437114336	1
195798322	4w6SC0KmlKV4YmJTalgWiZalQHi2	220.6486027649377	249.54275613040363	28.89415336546594	1
195798323	4w6SC0KmlKV4YmJTalgWiZalQHi2	250.55691612874767	261.89314997900425	11.336233850256576	1
195798324	tHP0GvI5hccNGBzYfgE2pkEHXiW2	0.4512434470938897	4.165099866616989	3.7138564195230996	1
195798325	tHP0GvI5hccNGBzYfgE2pkEHXiW2	5.012379941423591	14.58400252266723	9.57162258124364	1
195798326	tHP0GvI5hccNGBzYfgE2pkEHXiW2	15.988543772921538	21.874896897428123	5.886353124506584	1
195798327	tHP0GvI5hccNGBzYfgE2pkEHXiW2	23.031521943616053	26.68285244883215	3.651330505216098	1
195798328	tHP0GvI5hccNGBzYfgE2pkEHXiW2	27.472959389023057	31.92750930276708	4.4545499137440245	1
195798329	tHP0GvI5hccNGBzYfgE2pkEHXiW2	34.021397948213	38.381113780043336	4.359715831830336	1
195798330	tHP0GvI5hccNGBzYfgE2pkEHXiW2	39.95052474171647	45.88079565101121	5.930270909294741	1
195798331	tHP0GvI5hccNGBzYfgE2pkEHXiW2	47.03488036949098	50.530076733127345	3.495196363636367	1
195798332	tHP0GvI5hccNGBzYfgE2pkEHXiW2	53.78928044744047	57.93394698991439	4.144666542473921	1
195798333	tHP0GvI5hccNGBzYfgE2pkEHXiW2	58.64878899249245	65.29332868399766	6.644539691505209	1
195798334	tHP0GvI5hccNGBzYfgE2pkEHXiW2	68.6623856992713	71.07234869181973	2.4099629925484294	1
195798335	tHP0GvI5hccNGBzYfgE2pkEHXiW2	73.22140531668359	75.12957160450723	1.9081662878236472	1
195798336	tHP0GvI5hccNGBzYfgE2pkEHXiW2	76.22448936905272	82.94554701794584	6.721057648893122	1
195798337	tHP0GvI5hccNGBzYfgE2pkEHXiW2	84.12698444738302	91.1063359639213	6.979351516538273	1
195798338	4w6SC0KmlKV4YmJTalgWiZalQHi2	0.0	6.842631851373837	6.842631851373837	1
195798339	4w6SC0KmlKV4YmJTalgWiZalQHi2	7.485119341917234	10.682856226776218	3.197736884858984	1
195798340	4w6SC0KmlKV4YmJTalgWiZalQHi2	12.036886704609294	16.074299645741668	4.037412941132374	1
195798341	4w6SC0KmlKV4YmJTalgWiZalQHi2	16.778297922610115	20.081497882905225	3.3031999602951103	1
195798342	4w6SC0KmlKV4YmJTalgWiZalQHi2	22.943283241678643	26.358404830867652	3.4151215891890097	1
195798343	4w6SC0KmlKV4YmJTalgWiZalQHi2	26.817674926704147	40.20044885778894	13.382773931084795	1
195798344	4w6SC0KmlKV4YmJTalgWiZalQHi2	40.17676653860307	45.40332061034779	5.226554071744722	1
195798345	4w6SC0KmlKV4YmJTalgWiZalQHi2	45.93084438283111	54.71891982402819	8.78807544119708	1
195798346	4w6SC0KmlKV4YmJTalgWiZalQHi2	55.55317716340432	66.29281931923086	10.739642155826537	1
195798347	4w6SC0KmlKV4YmJTalgWiZalQHi2	67.07657055241278	75.4032683362911	8.32669778387833	1
195798348	4w6SC0KmlKV4YmJTalgWiZalQHi2	76.21231460875195	87.6425258710106	11.430211262258652	1
195798349	4w6SC0KmlKV4YmJTalgWiZalQHi2	89.452821846606	94.37405931892462	4.921237472318623	1
195798350	H7rAk5StNLc0VysmHcZQZTQFpBx2	1.1274926989696985	3.0201507024288317	1.8926580034591332	1
195798351	H7rAk5StNLc0VysmHcZQZTQFpBx2	3.234170869487982	7.780921645016055	4.546750775528073	1
195798352	H7rAk5StNLc0VysmHcZQZTQFpBx2	7.999382775539279	10.61156324760813	2.612180472068851	1
195798353	H7rAk5StNLc0VysmHcZQZTQFpBx2	10.677053783391962	12.546421325681736	1.8693675422897744	1
195798354	H7rAk5StNLc0VysmHcZQZTQFpBx2	12.564936915798322	15.974652922469732	3.4097160066714096	1
195798355	H7rAk5StNLc0VysmHcZQZTQFpBx2	16.592240217853345	19.82757703878073	3.2353368209273867	1
195798356	H7rAk5StNLc0VysmHcZQZTQFpBx2	20.245040144764516	22.907974411749297	2.662934266984781	1
195798357	H7rAk5StNLc0VysmHcZQZTQFpBx2	23.32712234393328	25.177862603446982	1.850740259513703	1
195798358	H7rAk5StNLc0VysmHcZQZTQFpBx2	25.71043907008199	31.039727849194165	5.329288779112176	1
195798359	H7rAk5StNLc0VysmHcZQZTQFpBx2	31.045144952877216	39.50862524054181	8.463480287664595	1
195798360	HGLxgWVfJZWhAsqMf761d40h3eQ2	0.2724745284341267	9.873068730121371	9.600594201687244	1
195798361	HGLxgWVfJZWhAsqMf761d40h3eQ2	10.698562450325024	38.22985439080445	27.531291940479424	1
195798362	HGLxgWVfJZWhAsqMf761d40h3eQ2	41.24023119352883	70.17652589770526	28.936294704176433	1
195798363	HGLxgWVfJZWhAsqMf761d40h3eQ2	74.23156100248397	102.78153254159535	28.549971539111382	1
195798364	HGLxgWVfJZWhAsqMf761d40h3eQ2	107.72166227759128	126.55437566860876	18.832713391017478	1
195798365	HGLxgWVfJZWhAsqMf761d40h3eQ2	132.3849801450444	179.25187722879377	46.866897083749365	1
195798366	CanxAhhjiePs6niCtdVzPqVIzXt1	1.1608885641398374	3.4574109248064446	2.296522360666607	1
195798367	CanxAhhjiePs6niCtdVzPqVIzXt1	3.476681257906331	9.479455637866351	6.00277437996002	1
195798368	CanxAhhjiePs6niCtdVzPqVIzXt1	10.10532407872067	20.70908427845587	10.603760199735198	1
195798369	CanxAhhjiePs6niCtdVzPqVIzXt1	21.164965040078243	27.721664147199284	6.556699107121041	1
195798370	CanxAhhjiePs6niCtdVzPqVIzXt1	28.68247456066158	33.5412049879629	4.858730427301321	1
195798371	CanxAhhjiePs6niCtdVzPqVIzXt1	34.184449993727526	38.43219308461992	4.247743090892392	1
195798372	CanxAhhjiePs6niCtdVzPqVIzXt1	38.4299856251479	46.160837077414726	7.730851452266826	1
195798373	CanxAhhjiePs6niCtdVzPqVIzXt1	46.22499938168921	51.955299667467365	5.730300285778156	1
195798374	CanxAhhjiePs6niCtdVzPqVIzXt1	51.981566660562265	56.9917915322068	5.010224871644532	1
195798375	CanxAhhjiePs6niCtdVzPqVIzXt1	57.88984009329573	68.05663755139477	10.16679745809904	1
195798376	gUfM3yODstSdwltidtEzSlIo0q93	1.7224061618993105	5.848255829610319	4.125849667711009	1
195798377	gUfM3yODstSdwltidtEzSlIo0q93	6.487245796574143	14.544787733723291	8.057541937149148	1
195798378	gUfM3yODstSdwltidtEzSlIo0q93	14.66667339477512	25.76096218117251	11.094288786397389	1
195798379	gUfM3yODstSdwltidtEzSlIo0q93	29.254024721403592	49.02366231363216	19.769637592228566	1
195798380	gUfM3yODstSdwltidtEzSlIo0q93	49.50480116024808	76.6808535141933	27.176052353945224	1
195798381	gUfM3yODstSdwltidtEzSlIo0q93	79.63113892657523	101.78635664102036	22.15521771444513	1
195798382	gUfM3yODstSdwltidtEzSlIo0q93	108.48637051662138	134.6767366341092	26.190366117487827	1
195798383	8AhIEcEU81Sn83Fyb0gnFvpiNij2	2.4046715092550617	8.646705795493428	6.242034286238367	1
195798384	8AhIEcEU81Sn83Fyb0gnFvpiNij2	9.100890342105176	14.36704324820364	5.266152906098464	1
195798385	8AhIEcEU81Sn83Fyb0gnFvpiNij2	14.682062862771703	28.400611832698104	13.7185489699264	1
195798386	8AhIEcEU81Sn83Fyb0gnFvpiNij2	31.539376684485052	45.107929369807565	13.568552685322512	1
195798387	8AhIEcEU81Sn83Fyb0gnFvpiNij2	46.31825193568548	63.86197181016314	17.54371987447766	1
195798388	8AhIEcEU81Sn83Fyb0gnFvpiNij2	65.29917584371054	89.06223110653256	23.76305526282202	1
195798389	8AhIEcEU81Sn83Fyb0gnFvpiNij2	93.6251518102606	132.4943161108996	38.869164300639	1
195798390	FUCVnaPJeyV5kzao6jmObtdzLUE2	1.5682205897300336	3.7192702335752066	2.151049643845173	1
195798391	FUCVnaPJeyV5kzao6jmObtdzLUE2	4.05154166185232	10.326023241305585	6.274481579453265	1
195798392	FUCVnaPJeyV5kzao6jmObtdzLUE2	19.717605359709054	28.58548399963069	8.867878639921635	1
195798393	FUCVnaPJeyV5kzao6jmObtdzLUE2	29.334492153341493	34.75402386728495	5.4195317139434565	1
195798394	FUCVnaPJeyV5kzao6jmObtdzLUE2	36.855047848561064	40.55373131044908	3.6986834618880167	1
195798395	FUCVnaPJeyV5kzao6jmObtdzLUE2	40.88686926344262	55.133420558139534	14.246551294696914	1
195798396	22lbfrTq0OP1g1mwv7RZwXUl6eW2	0.2464169671385856	6.229660166055926	5.983243198917341	1
195798397	22lbfrTq0OP1g1mwv7RZwXUl6eW2	7.300689049423268	11.345053640738762	4.044364591315493	1
195798398	22lbfrTq0OP1g1mwv7RZwXUl6eW2	11.704727459977883	16.160953054071403	4.456225594093519	1
195798399	22lbfrTq0OP1g1mwv7RZwXUl6eW2	17.34345662681955	22.572023050932216	5.2285664241126675	1
195798400	22lbfrTq0OP1g1mwv7RZwXUl6eW2	22.57182299903257	25.470308534098407	2.898485535065838	1
195798401	22lbfrTq0OP1g1mwv7RZwXUl6eW2	25.74912885818959	26.696520777199662	0.947391919010073	1
195798402	22lbfrTq0OP1g1mwv7RZwXUl6eW2	27.90902548548149	29.407924649314054	1.498899163832565	1
195798403	22lbfrTq0OP1g1mwv7RZwXUl6eW2	29.41768140823683	31.82825822152089	2.4105768132840595	1
195798404	22lbfrTq0OP1g1mwv7RZwXUl6eW2	31.97098279273986	39.28651440860948	7.315531615869617	1
195798405	22lbfrTq0OP1g1mwv7RZwXUl6eW2	40.54059937241562	41.242146913399225	0.7015475409836043	1
195798406	22lbfrTq0OP1g1mwv7RZwXUl6eW2	41.19484717121928	45.83748956978281	4.642642398563531	1
195798407	22lbfrTq0OP1g1mwv7RZwXUl6eW2	45.86217285074593	49.88637748853475	4.02420463778882	1
195798408	22lbfrTq0OP1g1mwv7RZwXUl6eW2	52.027585111144184	54.12695919605957	2.0993740849153895	1
195798409	22lbfrTq0OP1g1mwv7RZwXUl6eW2	54.2004603873158	59.04225940182628	4.841799014510478	1
195798410	u2hytH2KWIS6ewdShfEZisygqIo2	1.6358852867830425	10.042494521272577	8.406609234489535	1
195798411	u2hytH2KWIS6ewdShfEZisygqIo2	12.209602433894704	18.323206712195592	6.113604278300889	1
195798412	u2hytH2KWIS6ewdShfEZisygqIo2	19.959848146205747	31.309665915785867	11.34981776958012	1
195798413	u2hytH2KWIS6ewdShfEZisygqIo2	42.3677583453527	53.36201478652449	10.994256441171792	1
195798414	u2hytH2KWIS6ewdShfEZisygqIo2	55.65540563261874	68.81622477094841	13.160819138329671	1
195798415	u2hytH2KWIS6ewdShfEZisygqIo2	69.95640455904025	78.5798958308607	8.623491271820455	1
195798416	u2hytH2KWIS6ewdShfEZisygqIo2	80.61524586648282	85.47000992424131	4.854764057758487	1
195798417	u2hytH2KWIS6ewdShfEZisygqIo2	89.95495355702022	100.35574747210964	10.400793915089423	1
195798418	u2hytH2KWIS6ewdShfEZisygqIo2	2.0950642353842968	16.952969472292025	14.85790523690773	1
195798419	u2hytH2KWIS6ewdShfEZisygqIo2	18.270618885969014	24.722895017748765	6.452276131779751	1
195798420	u2hytH2KWIS6ewdShfEZisygqIo2	37.918900168138805	55.69850930872285	17.779609140584043	1
195798421	u2hytH2KWIS6ewdShfEZisygqIo2	55.65457877156909	63.18814730487245	7.5335685333033595	1
195798422	u2hytH2KWIS6ewdShfEZisygqIo2	64.26756214405455	71.57085342531467	7.303291281260115	1
195798423	u2hytH2KWIS6ewdShfEZisygqIo2	71.64232447811949	88.34374684764549	16.701422369526	1
195798424	ZegJLYO9QiacSJTQWx7CWauRcQr1	3.142580352965834	10.025560213279364	6.88297986031353	1
195798425	ZegJLYO9QiacSJTQWx7CWauRcQr1	10.528457604905416	19.255152905082063	8.726695300176647	1
195798426	ZegJLYO9QiacSJTQWx7CWauRcQr1	19.361650622969687	25.798425816330237	6.43677519336055	1
195798427	ZegJLYO9QiacSJTQWx7CWauRcQr1	25.92072309877285	32.217831108464914	6.297108009692064	1
195798428	ZegJLYO9QiacSJTQWx7CWauRcQr1	34.06423821066381	44.63090693231268	10.566668721648874	1
195798429	ZegJLYO9QiacSJTQWx7CWauRcQr1	44.648161873534065	50.15924787054128	5.511085997007214	1
195798430	ZegJLYO9QiacSJTQWx7CWauRcQr1	50.38680558992437	60.364436954926106	9.977631365001734	1
195798431	EOwDjm2STZfXSXQJzWXadFRGRzn1	1.1878318577966205	10.45232038688215	9.26448852908553	1
195798432	EOwDjm2STZfXSXQJzWXadFRGRzn1	11.222540174364593	19.98669427149235	8.764154097127758	1
195798433	EOwDjm2STZfXSXQJzWXadFRGRzn1	21.717955567256436	44.565524988835136	22.8475694215787	1
195798434	EOwDjm2STZfXSXQJzWXadFRGRzn1	44.49257897078062	49.294158503998005	4.801579533217385	1
195798435	EOwDjm2STZfXSXQJzWXadFRGRzn1	49.95933913875763	74.13689731523299	24.177558176475358	1
195798436	EOwDjm2STZfXSXQJzWXadFRGRzn1	80.52842277123524	89.12747779953568	8.599055028300441	1
195798437	EOwDjm2STZfXSXQJzWXadFRGRzn1	89.99723304916934	115.13372063606116	25.136487586891818	1
195798438	EfKQNmht2ebtDnNadrezErlhcDF3	1.5559011555980626	4.456101819999564	2.900200664401501	1
195798439	EfKQNmht2ebtDnNadrezErlhcDF3	4.744309952032377	8.733135199155367	3.98882524712299	1
195798440	EfKQNmht2ebtDnNadrezErlhcDF3	9.206872695749665	14.448566388617216	5.2416936928675515	1
195798441	EfKQNmht2ebtDnNadrezErlhcDF3	14.675843898596272	18.498311264567285	3.822467365971013	1
195798442	EfKQNmht2ebtDnNadrezErlhcDF3	18.77629210868002	20.935913545088997	2.159621436408976	1
195798443	EfKQNmht2ebtDnNadrezErlhcDF3	21.76014561450079	22.703529365203607	0.943383750702818	1
195798444	EfKQNmht2ebtDnNadrezErlhcDF3	23.374975035985667	24.862736628913343	1.4877615929276757	1
195798445	EfKQNmht2ebtDnNadrezErlhcDF3	25.043605384283737	27.347310417639143	2.3037050333554063	1
195798446	EfKQNmht2ebtDnNadrezErlhcDF3	28.44338433755424	31.455940895829578	3.012556558275339	1
195798447	EfKQNmht2ebtDnNadrezErlhcDF3	31.68831487305884	35.17764586465726	3.4893309915984183	1
195798448	EfKQNmht2ebtDnNadrezErlhcDF3	35.46266205681893	39.776092790199655	4.313430733380727	1
195798449	EfKQNmht2ebtDnNadrezErlhcDF3	40.64890246431436	46.589992215459944	5.941089751145583	1
195798450	EfKQNmht2ebtDnNadrezErlhcDF3	47.35369216518654	50.998789761329235	3.6450975961426977	1
195798451	EfKQNmht2ebtDnNadrezErlhcDF3	52.169070640497104	55.818935621449285	3.649864980952181	1
195798452	4w6SC0KmlKV4YmJTalgWiZalQHi2	1.7016495550358146	11.825518520730869	10.123868965695054	1
195798453	4w6SC0KmlKV4YmJTalgWiZalQHi2	12.352356730552016	28.396114586477772	16.043757855925755	1
195798454	4w6SC0KmlKV4YmJTalgWiZalQHi2	28.469509559119516	33.04047779696082	4.570968237841306	1
195798455	4w6SC0KmlKV4YmJTalgWiZalQHi2	33.914127456413695	40.885110081260194	6.970982624846499	1
195798456	4w6SC0KmlKV4YmJTalgWiZalQHi2	41.496134164357706	53.67750963676204	12.181375472404333	1
195798457	4w6SC0KmlKV4YmJTalgWiZalQHi2	54.261079578611024	66.06927195089429	11.808192372283266	1
195798458	4w6SC0KmlKV4YmJTalgWiZalQHi2	66.84256650741607	77.47348558790026	10.63091908048419	1
195798459	4w6SC0KmlKV4YmJTalgWiZalQHi2	78.25252187300514	87.15974589455487	8.907224021549737	1
195798460	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	0.8965076882738529	6.004409317744407	5.107901629470554	1
195798461	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	6.505623494856858	10.03578371802869	3.5301602231718316	1
195798462	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	12.21390753994238	17.55159441502407	5.33768687508169	1
195798463	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	17.78795521888853	21.231936932223768	3.443981713335237	1
195798464	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	26.77267166340331	30.06381432545721	3.291142662053897	1
195798465	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	30.490105512436664	37.9116207804245	7.421515267987836	1
195798466	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	40.11759534670485	49.1225204636398	9.004925116934949	1
195798467	ECPqsmdUcMhqkJwXAfhhs3XTgoa2	49.4940190177182	54.45560092256024	4.961581904842035	1
195798468	mHWscHBXcoabM7fdw88AliGuPWw1	0.6447147540983607	4.470221628632663	3.825506874534302	1
195798469	mHWscHBXcoabM7fdw88AliGuPWw1	4.9993908056198455	10.366322850901533	5.366932045281687	1
195798470	mHWscHBXcoabM7fdw88AliGuPWw1	12.468332784219273	19.925251878220458	7.456919094001185	1
195798471	mHWscHBXcoabM7fdw88AliGuPWw1	21.272698481124632	28.47866517996888	7.205966698844247	1
195798472	mHWscHBXcoabM7fdw88AliGuPWw1	28.371071802519783	40.64926051192935	12.278188709409566	1
195798473	mHWscHBXcoabM7fdw88AliGuPWw1	42.20104249122219	45.985918770552715	3.7848762793305255	1
195798474	mHWscHBXcoabM7fdw88AliGuPWw1	48.60064266318259	52.169624970899434	3.568982307716844	1
